persona,symbol,company,open_date,close_date,holding_days,buy_fills,sell_fills,total_qty_bought,total_qty_sold,avg_entry_price_krw,avg_exit_price_krw,realized_pnl_krw,unrealized_pnl_krw,last_close_krw,status,exit_reasons
weak_oracle,214450.KQ,파마리서치,2023-11-01,2024-11-01,366,5,4,682,682,115718.14,135273.62,13336836.14,,,closed,"('rebalance_sell',)"
weak_oracle,237690.KQ,에스티팜,2023-11-01,2024-04-01,152,2,3,116,116,64434.96,68009.76,414676.09,,,closed,"('rebalance_sell',)"
weak_oracle,267260.KS,HD현대일렉트릭,2023-11-01,2024-06-03,215,3,3,186,186,84394.61,218678.19,24976745.6,,,closed,"('rebalance_sell',)"
weak_oracle,353810.KQ,이지바이오,2023-11-01,2024-01-02,62,2,1,4919,4919,3154.5,3586.2,2123531.28,,,closed,"('rebalance_sell',)"
weak_oracle,GLW,Corning,2023-11-01,2024-02-01,92,2,2,336,336,36973.73,42320.69,1796578.99,,,closed,"('rebalance_sell',)"
weak_oracle,SE,SEA ltd.,2023-11-01,2025-01-02,428,6,7,1194,1194,66289.89,124754.6,69806859.99,,,closed,"('rebalance_sell',)"
weak_oracle,000660.KS,SK하이닉스,2023-12-01,2024-01-02,32,1,1,25,25,132686.2,142051.26,234126.47,,,closed,"('rebalance_sell',)"
weak_oracle,005850.KS,에스엘,2023-12-01,2024-01-02,32,1,1,318,318,30619.89,35562.69,1571810.39,,,closed,"('rebalance_sell',)"
weak_oracle,010950.KS,S-OIL,2023-12-01,2024-04-01,122,3,1,178,178,68143.71,77808.98,1720417.72,,,closed,"('rebalance_sell',)"
weak_oracle,210980.KS,SK디앤디,2023-12-01,2024-01-02,32,1,1,12,12,30719.96,28729.47,-23885.87,,,closed,"('rebalance_sell',)"
weak_oracle,322000.KS,현대에너지솔루션,2023-12-01,2024-01-02,32,1,1,279,279,24015.6,28081.06,1134262.82,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2023-12-01,2024-07-01,213,4,3,1262,1262,22475.5,30825.12,10537219.21,,,closed,"('rebalance_sell',)"
weak_oracle,LLY,Eli Lilly & Co.,2023-12-01,2024-04-01,122,2,2,38,38,760323.25,923598.73,6204468.1,,,closed,"('rebalance_sell',)"
weak_oracle,VRT,Vertiv Holdings Co.,2023-12-01,2024-02-01,62,1,2,79,79,58569.28,76047.52,1380780.78,,,closed,"('rebalance_sell',)"
weak_oracle,000210.KS,DL,2024-01-02,2024-02-01,30,1,1,56,56,50132.57,57857.96,432621.72,,,closed,"('rebalance_sell',)"
weak_oracle,001530.KS,DI동일,2024-01-02,2024-12-02,335,5,4,2783,2783,24242.28,33061.28,24543255.01,,,closed,"('rebalance_sell',)"
weak_oracle,002340.SZ,"GEM Co., Ltd.",2024-01-02,2024-03-01,59,2,1,7903,7903,1002.85,1159.42,1237326.01,,,closed,"('rebalance_sell',)"
weak_oracle,043650.KQ,국순당,2024-01-02,2024-02-01,30,1,1,529,529,5983.89,6264.62,148507.58,,,closed,"('rebalance_sell',)"
weak_oracle,053030.KQ,바이넥스,2024-01-02,2024-04-01,90,1,2,486,486,9376.09,10272.99,435892.48,,,closed,"('rebalance_sell',)"
weak_oracle,054210.KQ,이랜텍,2024-01-02,2024-02-01,30,1,1,414,414,10076.55,9267.25,-335049.25,,,closed,"('rebalance_sell',)"
weak_oracle,089860.KQ,롯데렌탈,2024-01-02,2024-02-01,30,1,1,111,111,27567.91,26834.12,-81450.51,,,closed,"('rebalance_sell',)"
weak_oracle,192820.KS,코스맥스,2024-01-02,2024-02-01,30,1,1,73,73,122979.89,113421.55,-697759.43,,,closed,"('rebalance_sell',)"
weak_oracle,194480.KQ,데브시스터즈,2024-01-02,2024-04-01,90,2,1,47,47,43395.21,49678.04,295292.8,,,closed,"('rebalance_sell',)"
weak_oracle,BESI.AS,BE Semiconductor Industries N.V.,2024-01-02,2024-02-01,30,1,1,34,34,189918.73,202066.34,413018.62,,,closed,"('rebalance_sell',)"
weak_oracle,TSM,TSMC,2024-01-02,2024-02-01,30,1,1,37,37,131418.49,150881.64,720136.29,,,closed,"('rebalance_sell',)"
weak_oracle,023160.KS,태광,2024-02-01,2024-04-01,60,1,1,781,781,12718.26,12369.63,-272280.31,,,closed,"('rebalance_sell',)"
weak_oracle,028050.KS,삼성엔지니어링,2024-02-01,2024-04-01,60,1,1,328,328,23265.11,25138.28,614399.87,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2024-02-01,2024-04-01,60,1,1,1269,1269,10436.78,9955.56,-610670.15,,,closed,"('rebalance_sell',)"
weak_oracle,114810.KQ,아이원스,2024-02-01,2024-06-03,123,1,1,285,285,9085.9,13337.26,1211635.85,,,closed,"('rebalance_sell',)"
weak_oracle,1211.HK,BYD,2024-02-01,2025-03-03,396,6,4,3190,3190,14070.29,19284.91,16634642.2,,,closed,"('rebalance_sell',)"
weak_oracle,322000.KS,현대에너지솔루션,2024-02-01,2024-04-01,60,1,1,77,77,24065.63,24789.14,55710.07,,,closed,"('rebalance_sell',)"
weak_oracle,363250.KQ,진시스템,2024-02-01,2024-04-01,60,1,1,990,990,7374.79,8289.65,905708.97,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2024-02-01,2024-08-01,182,3,3,1890,1890,15350.79,19619.03,8066986.91,,,closed,"('rebalance_sell',)"
weak_oracle,LONN.SW,Lonza Group AG,2024-02-01,2024-10-01,243,3,2,119,119,706672.86,856933.63,17881030.9,,,closed,"('rebalance_sell',)"
weak_oracle,192820.KS,코스맥스,2024-04-01,2024-06-03,63,1,1,94,94,130084.51,168286.85,3591019.93,,,closed,"('rebalance_sell',)"
weak_oracle,GLW,Corning,2024-04-01,2024-06-03,63,1,1,582,582,43979.85,51508.8,4381849.55,,,closed,"('rebalance_sell',)"
weak_oracle,ANET,Arista Networks,2024-05-01,2024-06-03,33,1,1,216,216,88453.28,102159.35,2960512.76,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2024-06-03,2024-07-01,28,1,1,10023,10023,9756.34,9756.05,-2903.62,,,closed,"('rebalance_sell',)"
weak_oracle,099430.KQ,바이오플러스,2024-06-03,2024-08-01,59,1,2,2687,2687,4387.85,5692.64,3505962.95,,,closed,"('rebalance_sell',)"
weak_oracle,100840.KQ,SNT에너지,2024-06-03,2025-04-01,302,4,5,3988,3988,11755.72,19035.03,29029897.03,,,closed,"('rebalance_sell',)"
weak_oracle,1833.HK,Ping An Healthcare & Technology,2024-06-03,2024-08-01,59,1,1,6116,6116,2030.37,1977.11,-325747.08,,,closed,"('rebalance_sell',)"
weak_oracle,196170.KQ,알테오젠,2024-06-03,2024-07-01,28,1,1,25,25,199129.36,276820.4,1942275.77,,,closed,"('rebalance_sell',)"
weak_oracle,328130.KQ,루닛,2024-06-03,2024-09-02,91,3,1,491,491,46065.67,41947.02,-2022257.92,,,closed,"('rebalance_sell',)"
weak_oracle,LEU,Centrus Energy Corp,2024-06-03,2024-10-01,120,2,2,190,190,64552.74,72191.26,1451318.98,,,closed,"('rebalance_sell',)"
weak_oracle,PLTR,Palantir Technologies Inc.,2024-06-03,2025-01-02,213,1,6,3259,3259,29485.53,55097.03,83467891.06,,,closed,"('rebalance_sell',)"
weak_oracle,453340.KQ,현대그린푸드,2024-07-01,2024-08-01,31,1,1,3536,3536,12207.93,12658.92,1594704.03,,,closed,"('rebalance_sell',)"
weak_oracle,EAF,GrafTech International Ltd.,2024-07-01,2024-10-01,92,2,1,1153,1153,11213.94,17844.68,7645244.95,,,closed,"('rebalance_sell',)"
weak_oracle,TS,Tenaris S.A.,2024-07-01,2024-11-01,123,1,1,313,313,42457.7,45497.04,951314.32,,,closed,"('rebalance_sell',)"
weak_oracle,003030.KS,세아제강지주,2024-08-01,2024-09-02,32,1,1,85,85,180016.95,175768.48,-361119.67,,,closed,"('rebalance_sell',)"
weak_oracle,035900.KQ,JYP Ent.,2024-08-01,2024-11-01,92,2,1,865,865,52344.41,48630.61,-3212437.24,,,closed,"('rebalance_sell',)"
weak_oracle,042660.KS,한화오션,2024-08-01,2025-08-01,365,5,5,1457,1457,44321.86,89190.23,65373214.88,,,closed,"('rebalance_sell',)"
weak_oracle,192820.KS,코스맥스,2024-08-01,2024-11-01,92,2,1,134,134,153347.38,152824.81,-70024.96,,,closed,"('rebalance_sell',)"
weak_oracle,4689.T,Z-holdings,2024-08-01,2025-02-03,186,2,3,53750,53750,3791.09,4022.38,12431697.31,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2024-08-01,2024-10-01,61,1,1,1001,1001,31824.82,38523.51,6705394.25,,,closed,"('rebalance_sell',)"
weak_oracle,006060.KS,화승인더,2024-09-02,2024-11-01,60,1,1,2773,2773,3922.55,4239.59,879161.21,,,closed,"('rebalance_sell',)"
weak_oracle,009970.KS,영원무역홀딩스,2024-09-02,2025-01-02,122,2,2,1128,1128,82859.33,82998.89,157432.64,,,closed,"('rebalance_sell',)"
weak_oracle,036930.KQ,주성엔지니어링,2024-09-02,2024-11-01,60,1,1,891,891,26016.9,32619.92,5883286.3,,,closed,"('rebalance_sell',)"
weak_oracle,376980.KQ,원티드랩,2024-09-02,2025-02-03,154,2,3,6071,6071,4693.08,6287.58,9680206.86,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2024-11-01,2024-12-02,31,1,1,3254,3254,10046.53,11491.79,4702877.6,,,closed,"('rebalance_sell',)"
weak_oracle,122640.KQ,예스티,2024-11-01,2025-01-02,62,2,1,2847,2847,8697.98,10175.02,4205134.34,,,closed,"('rebalance_sell',)"
weak_oracle,211050.KQ,인카금융서비스,2024-11-01,2025-04-01,151,3,2,13692,13692,5665.6,6915.34,17111499.33,,,closed,"('rebalance_sell',)"
weak_oracle,271560.KS,오리온,2024-11-01,2024-12-02,31,1,1,508,508,98864.23,103246.53,2226207.64,,,closed,"('rebalance_sell',)"
weak_oracle,294570.KQ,쿠콘,2024-11-01,2025-06-02,213,3,2,2339,2339,14216.43,17664.29,8064543.4,,,closed,"('rebalance_sell',)"
weak_oracle,310200.KQ,애니플러스,2024-11-01,2024-12-02,31,1,1,5273,5273,2601.69,2543.75,-305492.36,,,closed,"('rebalance_sell',)"
weak_oracle,352820.KS,하이브,2024-11-01,2024-12-02,31,1,1,13,13,186821.37,189335.18,32679.48,,,closed,"('rebalance_sell',)"
weak_oracle,353810.KQ,이지바이오,2024-11-01,2024-12-02,31,1,1,9866,9866,3512.28,3840.57,3238904.11,,,closed,"('rebalance_sell',)"
weak_oracle,375500.KS,DL이앤씨,2024-11-01,2024-12-02,31,1,1,173,173,31220.28,33368.08,371569.01,,,closed,"('rebalance_sell',)"
weak_oracle,453340.KQ,현대그린푸드,2024-11-01,2025-01-02,62,1,2,3234,3234,11867.71,13905.25,6589404.22,,,closed,"('rebalance_sell',)"
weak_oracle,MP,MP Materials,2024-11-01,2025-08-01,273,4,3,590,590,36157.31,81935.59,27009182.07,,,closed,"('rebalance_sell',)"
weak_oracle,000640.KS,동아쏘시오홀딩스,2024-12-02,2025-04-01,120,1,3,573,573,97905.06,99647.56,998456.11,,,closed,"('rebalance_sell',)"
weak_oracle,008730.KS,율촌화학,2024-12-02,2025-01-02,31,1,1,88,88,22364.53,20549.55,-159718.16,,,closed,"('rebalance_sell',)"
weak_oracle,015760.KS,한국전력,2024-12-02,2025-10-01,303,4,5,2222,2222,24132.51,33913.82,21734061.02,,,closed,"('rebalance_sell',)"
weak_oracle,032350.KS,롯데관광개발,2024-12-02,2025-06-02,182,3,2,17378,17378,7872.03,11502.29,63086607.81,,,closed,"('rebalance_sell',)"
weak_oracle,044490.KQ,태웅,2024-12-02,2025-01-02,31,1,1,455,455,10126.58,11661.37,698330.42,,,closed,"('rebalance_sell',)"
weak_oracle,278470.KS,에이피알,2024-12-02,,499,4,7,2166,2121,147858.43,,98135972.08,11931370.61,413000.0,open,"('rebalance_sell',)"
weak_oracle,322000.KS,현대에너지솔루션,2024-12-02,2025-06-02,182,2,3,843,843,19292.11,24113.75,4064648.8,,,closed,"('rebalance_sell',)"
weak_oracle,4751.T,Cyber Agent,2024-12-02,2025-02-03,63,1,1,2121,2121,9585.23,10589.29,2129606.39,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2024-12-02,2025-01-02,31,1,1,105,105,27903.34,25179.58,-285994.65,,,closed,"('rebalance_sell',)"
weak_oracle,GRND,Grindr Inc.,2024-12-02,2025-02-03,63,1,2,2230,2230,21235.67,26381.14,11474398.2,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2024-12-02,2025-02-03,63,1,1,452,452,23869.12,22045.23,-824398.63,,,closed,"('rebalance_sell',)"
weak_oracle,002714.SZ,Muyuan foods co ltd,2025-01-02,2025-07-01,180,1,2,10147,10147,8126.0,8646.27,5279254.26,,,closed,"('rebalance_sell',)"
weak_oracle,004020.KS,현대제철,2025-01-02,2025-06-02,151,3,1,1005,1005,21804.76,27382.77,5605901.79,,,closed,"('rebalance_sell',)"
weak_oracle,009830.KS,한화솔루션,2025-01-02,2025-02-03,32,1,1,258,258,16160.5,19502.12,862138.7,,,closed,"('rebalance_sell',)"
weak_oracle,010950.KS,S-OIL,2025-01-02,2025-02-03,32,1,1,536,536,54835.62,60152.32,2849751.03,,,closed,"('rebalance_sell',)"
weak_oracle,029460.KS,케이씨,2025-01-02,2025-02-03,32,1,1,1290,1290,16590.78,15671.53,-1185835.63,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2025-01-02,2025-06-02,151,2,2,12287,12287,10302.49,10869.44,6966185.41,,,closed,"('rebalance_sell',)"
weak_oracle,033500.KQ,동성화인텍,2025-01-02,2025-02-03,32,1,1,456,456,15640.16,21048.33,2466123.19,,,closed,"('rebalance_sell',)"
weak_oracle,036420.KS,제이콘텐트리,2025-01-02,2025-04-01,89,2,1,1897,1897,7752.06,8050.24,565644.82,,,closed,"('rebalance_sell',)"
weak_oracle,052690.KS,한전기술,2025-01-02,2025-02-03,32,1,1,127,127,53734.91,66337.14,1600483.31,,,closed,"('rebalance_sell',)"
weak_oracle,1833.HK,Ping An Healthcare & Technology,2025-01-02,2025-08-01,211,2,3,42780,42780,1145.06,1918.62,33092803.61,,,closed,"('rebalance_sell',)"
weak_oracle,218410.KQ,RFHIC,2025-01-02,2025-02-03,32,1,1,642,642,12828.33,16389.76,2286437.13,,,closed,"('rebalance_sell',)"
weak_oracle,284740.KS,쿠쿠홈시스,2025-01-02,2025-04-01,89,2,1,742,742,20390.42,20948.57,414150.25,,,closed,"('rebalance_sell',)"
weak_oracle,310200.KQ,애니플러스,2025-01-02,2025-06-02,151,2,2,13111,13111,2661.71,3182.55,6828768.6,,,closed,"('rebalance_sell',)"
weak_oracle,008730.KS,율촌화학,2025-02-03,2025-04-01,57,1,1,20,20,26217.03,24938.77,-25565.15,,,closed,"('rebalance_sell',)"
weak_oracle,028050.KS,삼성엔지니어링,2025-02-03,2025-06-02,119,2,1,1758,1758,18732.84,21397.47,4684414.89,,,closed,"('rebalance_sell',)"
weak_oracle,047810.KS,한국항공우주,2025-02-03,2025-04-01,57,1,1,214,214,51033.15,79504.81,6092935.0,,,closed,"('rebalance_sell',)"
weak_oracle,075580.KS,시그넷이브이,2025-02-03,2025-09-01,210,3,3,7861,7861,7107.82,11780.38,36731000.79,,,closed,"('rebalance_sell',)"
weak_oracle,089890.KQ,코세스,2025-02-03,2025-08-01,179,3,2,6762,6762,6990.29,9268.93,15408198.78,,,closed,"('rebalance_sell',)"
weak_oracle,280360.KQ,롯데웰푸드,2025-02-03,2025-04-01,57,1,1,58,58,100265.14,114917.87,849858.62,,,closed,"('rebalance_sell',)"
weak_oracle,LEU,Centrus Energy Corp,2025-02-03,2025-03-03,28,1,1,34,34,119344.12,122322.9,101278.51,,,closed,"('rebalance_sell',)"
weak_oracle,OPEN,Opendoor,2025-02-03,2025-10-01,240,4,2,33123,33123,906.93,3191.61,75675276.42,,,closed,"('rebalance_sell',)"
weak_oracle,002340.SZ,"GEM Co., Ltd.",2025-03-03,2025-09-01,182,2,3,155749,155749,1428.36,1369.36,-9189607.36,,,closed,"('rebalance_sell',)"
weak_oracle,025980.KS,아난티,2025-04-01,2025-06-02,62,1,1,1791,1791,5733.72,7441.73,3059037.57,,,closed,"('rebalance_sell',)"
weak_oracle,035900.KQ,JYP Ent.,2025-04-01,2025-06-02,62,1,1,99,99,61139.72,76811.43,1551498.84,,,closed,"('rebalance_sell',)"
weak_oracle,082740.KS,한화엔진,2025-04-01,2025-06-02,62,1,1,125,125,22414.56,28280.57,733251.06,,,closed,"('rebalance_sell',)"
weak_oracle,316140.KS,우리금융지주,2025-04-01,2025-07-01,91,1,2,677,677,16810.92,21692.11,3304562.72,,,closed,"('rebalance_sell',)"
weak_oracle,356860.KQ,티엘비,2025-04-01,2025-09-01,153,2,3,2870,2870,17554.7,24821.36,20855318.94,,,closed,"('rebalance_sell',)"
weak_oracle,408920.KQ,메쎄이상,2025-04-01,2025-06-02,62,1,1,1144,1144,2086.36,2289.38,232259.55,,,closed,"('rebalance_sell',)"
weak_oracle,420770.KQ,기가비스,2025-04-01,2025-06-02,62,1,1,419,419,25966.87,25886.45,-33696.67,,,closed,"('rebalance_sell',)"
weak_oracle,4680.T,Round One Corp,2025-04-01,2025-06-02,62,2,1,1346,1346,9398.92,11329.19,2598151.4,,,closed,"('rebalance_sell',)"
weak_oracle,CHGG,Chegg,2025-04-01,2025-06-02,62,2,1,20397,20397,913.23,1654.33,15116206.88,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2025-04-01,2025-06-02,62,1,1,634,634,49313.26,65428.61,10217137.39,,,closed,"('rebalance_sell',)"
weak_oracle,FLNC,Fluence Energy Inc.,2025-04-01,2025-11-03,216,3,3,5286,5286,7197.23,14184.04,36932281.45,,,closed,"('rebalance_sell',)"
weak_oracle,GLW,Corning,2025-04-01,2025-11-03,216,3,3,2107,2107,70301.4,90517.18,42594652.03,,,closed,"('rebalance_sell',)"
weak_oracle,LEU,Centrus Energy Corp,2025-04-01,2025-06-02,62,1,1,238,238,95607.04,171746.67,18121232.7,,,closed,"('rebalance_sell',)"
weak_oracle,STNG,Scorpio Tankers Inc.,2025-04-01,,379,5,2,2972,2828,76138.33,,-1060453.61,4685756.91,108678.31,open,"('rebalance_sell',)"
weak_oracle,007660.KS,이수페타시스,2025-06-02,2025-07-01,29,1,1,309,309,38124.77,50575.83,3847379.57,,,closed,"('rebalance_sell',)"
weak_oracle,009970.KS,영원무역홀딩스,2025-06-02,,317,4,4,1257,1201,129807.2,,31534339.68,4434797.02,209000.0,open,"('rebalance_sell',)"
weak_oracle,010950.KS,S-OIL,2025-06-02,2025-07-01,29,1,1,1129,1129,55035.75,61648.65,7465959.73,,,closed,"('rebalance_sell',)"
weak_oracle,068270.KS,셀트리온,2025-06-02,2025-07-01,29,1,1,91,91,154908.32,160007.18,463995.56,,,closed,"('rebalance_sell',)"
weak_oracle,078350.KS,한양디지텍,2025-06-02,2025-08-01,60,2,1,5968,5968,9218.86,8878.2,-2033063.16,,,closed,"('rebalance_sell',)"
weak_oracle,166090.KQ,하나머티리얼즈,2025-06-02,2025-07-01,29,1,1,448,448,25416.51,25637.06,98805.57,,,closed,"('rebalance_sell',)"
weak_oracle,200710.KQ,에이디테크놀로지,2025-06-02,2025-07-01,29,1,1,217,217,14699.55,19033.27,940417.89,,,closed,"('rebalance_sell',)"
weak_oracle,263750.KQ,펄어비스,2025-06-02,2025-07-01,29,1,1,715,715,38424.96,42495.67,2910556.69,,,closed,"('rebalance_sell',)"
weak_oracle,348370.KQ,엔켐,2025-06-02,2025-08-01,60,2,1,293,293,59882.93,64142.53,1248062.0,,,closed,"('rebalance_sell',)"
weak_oracle,366030.KQ,공구우먼,2025-06-02,2025-10-01,121,3,2,9347,9347,4356.16,4223.09,-1243780.1,,,closed,"('rebalance_sell',)"
weak_oracle,440110.KQ,파두,2025-06-02,2025-07-01,29,1,1,2379,2379,10106.57,13636.52,8397765.49,,,closed,"('rebalance_sell',)"
weak_oracle,475960.KQ,토모큐브,2025-06-02,2025-10-01,121,2,3,979,979,24602.04,31809.6,7056199.07,,,closed,"('rebalance_sell',)"
weak_oracle,5726.T,"OSAKA Titanium Technologies Co.,Ltd.",2025-06-02,2025-07-01,29,1,1,167,167,13585.35,13722.78,22951.54,,,closed,"('rebalance_sell',)"
weak_oracle,6857.T,Advantest Corporation,2025-06-02,2025-07-01,29,1,1,194,194,68167.11,100699.22,6311230.41,,,closed,"('rebalance_sell',)"
weak_oracle,BAC,Bank of America Corp.,2025-06-02,2025-10-01,121,2,2,1386,1386,62798.86,70790.67,11076661.83,,,closed,"('rebalance_sell',)"
weak_oracle,EAF,GrafTech International Ltd.,2025-06-02,2025-10-01,121,3,1,1258,1258,13954.9,18084.3,5194786.54,,,closed,"('rebalance_sell',)"
weak_oracle,GTT.PA,Gaztransport&technigaz,2025-06-02,2025-07-01,29,1,1,202,202,259769.72,258990.01,-157501.54,,,closed,"('rebalance_sell',)"
weak_oracle,LLY,Eli Lilly & Co.,2025-06-02,,317,4,3,168,162,1223254.69,,44018397.12,639687.43,1329869.27,open,"('rebalance_sell',)"
weak_oracle,000660.KS,SK하이닉스,2025-07-01,2025-11-03,125,2,3,402,402,263027.84,378086.71,46253664.3,,,closed,"('rebalance_sell',)"
weak_oracle,006650.KS,대한유화,2025-07-01,2025-08-01,31,1,1,460,460,85455.52,99056.81,6256595.89,,,closed,"('rebalance_sell',)"
weak_oracle,012330.KS,현대모비스,2025-07-01,2025-10-01,92,2,2,377,377,287960.28,317547.99,11154566.77,,,closed,"('rebalance_sell',)"
weak_oracle,032350.KS,롯데관광개발,2025-07-01,2025-08-01,31,1,1,1142,1142,17331.26,16868.59,-528371.78,,,closed,"('rebalance_sell',)"
weak_oracle,041830.KQ,인바디,2025-07-01,2025-08-01,31,1,1,1599,1599,23665.37,23741.71,122065.95,,,closed,"('rebalance_sell',)"
weak_oracle,237690.KQ,에스티팜,2025-07-01,2025-11-03,125,2,3,888,888,82824.64,91174.25,7414452.62,,,closed,"('rebalance_sell',)"
weak_oracle,408920.KQ,메쎄이상,2025-07-01,2025-08-01,31,1,1,5982,5982,2301.5,2578.67,1658055.45,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2025-07-01,2025-10-01,92,2,1,759,759,50309.12,55344.68,3821992.96,,,closed,"('rebalance_sell',)"
weak_oracle,CLBT,Cellebrite DI,2025-07-01,2025-10-01,92,2,1,1533,1533,20729.86,25894.7,7917703.64,,,closed,"('rebalance_sell',)"
weak_oracle,001060.KS,JW중외제약,2025-08-01,2025-10-01,61,2,1,2479,2479,22210.37,21098.2,-2757074.03,,,closed,"('rebalance_sell',)"
weak_oracle,005380.KS,현대차,2025-08-01,2025-11-03,94,2,2,421,421,218222.53,240903.82,9548824.17,,,closed,"('rebalance_sell',)"
weak_oracle,010950.KS,S-OIL,2025-08-01,2025-10-01,61,2,1,1232,1232,60287.87,62247.18,2413874.07,,,closed,"('rebalance_sell',)"
weak_oracle,017650.KS,대림제지,2025-08-01,2025-10-01,61,1,2,15714,15714,7044.58,7230.36,2919388.33,,,closed,"('rebalance_sell',)"
weak_oracle,047810.KS,한국항공우주,2025-08-01,2025-10-01,61,2,1,1240,1240,92782.37,106438.69,16933831.77,,,closed,"('rebalance_sell',)"
weak_oracle,166090.KQ,하나머티리얼즈,2025-08-01,2025-10-01,61,1,2,1680,1680,24415.86,36051.31,19547559.82,,,closed,"('rebalance_sell',)"
weak_oracle,263750.KQ,펄어비스,2025-08-01,,257,2,4,4073,3814,34495.13,,5264044.97,5569760.64,56000.0,open,"('rebalance_sell',)"
weak_oracle,285490.KQ,노바텍,2025-08-01,2025-09-01,31,1,1,469,469,18161.8,19851.26,792359.34,,,closed,"('rebalance_sell',)"
weak_oracle,298020.KQ,효성티앤씨,2025-08-01,2025-10-01,61,1,2,14,14,225646.59,213048.39,-176374.87,,,closed,"('rebalance_sell',)"
weak_oracle,352820.KS,하이브,2025-08-01,2025-09-01,31,1,1,214,214,251163.17,284302.03,7091715.84,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2025-08-01,2025-10-01,61,1,1,1452,1452,30479.95,39863.84,13625408.53,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2025-08-01,2025-10-01,61,1,1,1150,1150,25648.28,26202.64,637516.39,,,closed,"('rebalance_sell',)"
weak_oracle,032350.KS,롯데관광개발,2025-09-01,2025-10-01,30,1,1,539,539,16030.41,17746.43,924933.51,,,closed,"('rebalance_sell',)"
weak_oracle,041830.KQ,인바디,2025-09-01,2025-10-01,30,1,1,194,194,26567.26,29328.0,535583.4,,,closed,"('rebalance_sell',)"
weak_oracle,353810.KQ,이지바이오,2025-09-01,2025-10-01,30,1,1,3,3,5413.52,6304.52,2673.02,,,closed,"('rebalance_sell',)"
weak_oracle,000210.KS,DL,2025-10-01,2025-11-03,33,1,1,788,788,35423.01,38605.22,2507581.54,,,closed,"('rebalance_sell',)"
weak_oracle,001120.KS,LX인터내셔널,2025-10-01,,196,1,3,4870,4549,31270.31,,511755.6,5755428.94,49200.0,open,"('rebalance_sell',)"
weak_oracle,131970.KQ,두산테스나,2025-10-01,,196,2,2,1586,1396,44853.18,,12902741.84,9907896.44,97000.0,open,"('rebalance_sell',)"
weak_oracle,322000.KS,현대에너지솔루션,2025-10-01,,196,2,2,796,610,50775.81,,5814783.18,20315699.14,160000.0,open,"('rebalance_sell',)"
weak_oracle,375500.KS,DL이앤씨,2025-10-01,,196,1,3,998,740,40826.52,,-539223.93,15911757.05,102500.0,open,"('rebalance_sell',)"
weak_oracle,440110.KQ,파두,2025-10-01,2025-11-03,33,1,1,933,933,21413.91,25836.57,4126340.52,,,closed,"('rebalance_sell',)"
