매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-08-01,18270.0,뷰노,338220,KR,5.0,2,kuvic|star,2024-05-13|2024-08-16,49510.0,2025-09-01,20000.0,31,8.81,reversal_1mo_만기
2025-08-01,76600.0,SAMG엔터,419530,KR,5.0,2,kuvic|star,2025-03-27|2025-06-27,40700.0,2025-09-01,57600.0,31,-25.25,reversal_1mo_만기
2025-08-01,323000.0,크래프톤,259960,KR,5.0,3,smic|voera|yig,2024-10-04|2024-10-11|2025-05-15,436500.0|600500.0|478000.0,2025-09-01,329500.0,31,1.4,reversal_1mo_만기
2025-07-01,67500.0,에이비엘바이오,298380,KR,5.0,1,star,2025-01-16,44100.0,2025-08-01,71500.0,31,5.29,reversal_1mo_만기
2025-07-01,35700.0,브이티,018290,KR,5.0,3,ewha|smic|yig,2023-11-02|2024-11-01|2025-02-21,22551.0|55700.0|53500.0,2025-08-01,36100.0,31,0.51,reversal_1mo_만기
2025-07-01,144500.0,대웅제약,069620,KR,5.0,1,ewha,2025-01-24,,2025-08-01,146600.0,31,0.85,reversal_1mo_만기
2025-07-01,35150.0,선익시스템,171090,KR,5.0,1,star,2024-01-06,54700.0,2025-08-01,40450.0,31,14.39,reversal_1mo_만기
2025-07-01,288000.0,한미약품,128940,KR,5.0,2,ewha|star,2025-01-24|2025-04-10,360500.0|406000.0,2025-08-01,277000.0,31,-4.4,reversal_1mo_만기
2025-07-01,156900.0,세아제강,306200,KR,5.0,1,voera,2025-05-13,205630.0,2025-08-01,151000.0,31,-4.34,reversal_1mo_만기
2025-07-01,21400.0,서진시스템,178320,KR,5.0,3,ewha|kuvic|star,2023-08-14|2024-05-18|2024-08-23,46150.0|43600.0|38100.0,2025-08-01,21850.0,31,1.49,reversal_1mo_만기
2025-07-01,4290.0,뉴프렉스,085670,KR,5.0,1,kuvic,2024-04-05,11469.0,2025-08-01,4515.0,31,4.61,reversal_1mo_만기
2025-07-01,394000.0,농심,004370,KR,5.0,1,star,2025-03-27,582000.0,2025-08-01,384000.0,31,-3.12,reversal_1mo_만기
2025-07-01,22.49,GRND,GRND,US,5.0,1,smic,2024-11-15,24.34,2025-08-01,17.19,31,-24.02,reversal_1mo_만기
2025-07-01,3770.0,삼영,003720,KR,5.0,3,ewha|kuvic|star,2023-09-23|2024-10-07|2024-11-22,7820.0|7900.0,2025-08-01,4150.0,31,9.42,reversal_1mo_만기
