매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-01-05,93300.0,발간일(2025-11-06) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엘앤에프,066970,KR,5.0,3,ewha|star|yig,2022-11-25|2025-12-12|2025-11-06,261600.0|204200.0|184000.0,2026-01-28,136700.0,23,45.64,dip_+50pct
2025-12-19,70.86,발간일(2025-10-23) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),CRWV,CRWV,US,5.0,1,smic,2025-10-23,,2026-01-26,98.31,38,35.14,dip_+50pct
2025-11-07,19160.0,발간일(2025-06-27) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),SK이터닉스,475150,KR,5.0,1,kuvic,2025-06-27,47400.0,2026-01-22,19630.0,76,1.84,dip_atr3_stop
2025-11-19,3660.0,발간일(2025-07-18) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),JTC,950170,KR,5.0,2,smic|yig,2023-04-13|2025-07-18,7100.0|9270.0,2026-01-19,5140.0,61,39.6,dip_+50pct
2025-11-17,18740.0,발간일(2025-10-23) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),마이크로컨텍솔,098120,KR,5.0,1,smic,2025-10-23,58200.0,2026-01-15,15870.0,59,-15.82,dip_atr3_stop
2025-12-17,7430.0,발간일(2025-10-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),동방메디컬,240550,KR,5.0,1,yig,2025-10-14,14520.0,2026-01-09,7480.0,23,0.07,dip_atr3_stop
2025-11-19,3295.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),애니플러스,310200,KR,5.0,3,kuvic|smic|star,2025-06-10|2023-09-20|2025-08-31,7680.0|6300.0|9120.0,2026-01-08,3190.0,50,-3.77,dip_atr3_stop
2025-11-05,27500.0,발간일(2025-06-26) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),태웅,044490,KR,5.0,3,kuvic|smic,2023-05-11|2025-06-26,28600.0|48000.0,2025-12-29,25700.0,54,-7.11,dip_atr3_stop
2025-12-04,4800.0,발간일(2025-06-19) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),글로벌텍스프리,204620,KR,5.0,3,smic|star|yig,2023-04-13|2025-02-21|2025-06-19,3800.0|5830.0|9110.0,2025-12-29,4360.0,25,-9.71,dip_atr3_stop
2025-11-10,120500.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),달바글로벌,483650,KR,5.0,1,star,2025-08-31,292500.0,2025-12-29,140900.0,49,16.23,dip_atr3_stop
2025-12-24,42850.0,발간일(2025-06-27) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),SAMG엔터,419530,KR,5.0,2,kuvic|star,2025-06-18|2025-06-27,,2025-12-24,37590.0,0,-12.8,dip_목표가
2025-12-22,41400.0,발간일(2025-06-27) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),SAMG엔터,419530,KR,5.0,2,kuvic|star,2025-06-18|2025-06-27,,2025-12-22,37590.0,0,-9.75,dip_목표가
