매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-08-24,143100.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-22),천보,278280,KR,5.0,1,ewha,2020-08-22,,2020-10-20,144600.0,57,0.44,r_chandelier_ATR5.0
2020-06-01,12200.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-31),피엔티,137400,KR,5.0,3,smic,2020-05-31,14572.0,2020-10-20,19050.0,141,55.21,r_chandelier_ATR5.0
2020-06-01,16450.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-05-30),원익피앤이,131390,KR,5.0,1,ewha,2020-05-30,,2020-09-24,18500.0,115,11.79,r_chandelier_ATR5.0
2020-05-07,16400.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-06),펌텍코리아,251970,KR,5.0,3,smic,2020-05-06,20224.0,2020-09-23,15250.0,139,-7.57,r_chandelier_ATR5.0
2020-06-10,241000.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-09),NAVER,035420,KR,5.0,3,smic,2020-06-09,300766.0,2020-09-23,290000.0,105,19.61,r_chandelier_ATR5.0
2020-06-10,156.2468,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-09),PYPL,PYPL,US,5.0,1,smic,2020-06-09,193.09,2020-09-17,175.1134,99,11.4,r_chandelier_ATR5.0
2020-06-01,16300.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-05-30),이노메트리,302430,KR,5.0,1,ewha,2020-05-30,22700.0,2020-08-21,22800.0,81,39.04,r_chandelier_ATR5.0
2020-06-23,28350.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-22),네패스,033640,KR,5.0,1,smic,2020-06-22,58383.0,2020-08-21,29200.0,59,2.38,r_chandelier_ATR5.0
2020-05-15,13115.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: voera 2020-05-14),제주항공,089590,KR,5.0,2,voera,2020-05-14,20000.0,2020-08-20,12161.0,97,-7.83,r_chandelier_ATR5.0
2020-06-01,7210.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-31),리메드,302550,KR,5.0,1,smic,2020-05-31,10821.85,2020-08-10,5770.0,70,-20.45,r_chandelier_ATR5.0
2020-06-10,33954.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-09),GS리테일,007070,KR,5.0,1,smic,2020-06-09,52863.0,2020-07-28,29592.0,48,-13.37,r_chandelier_ATR5.0
2020-06-23,4050.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-22),세진중공업,075580,KR,5.0,3,smic,2020-06-22,,2020-07-15,3618.0,22,-11.2,r_chandelier_ATR5.0
